obs_id,station_id,station_name,climate_zone,latitude,longitude,elevation_m,timestamp,date,hour_of_day,month,day_of_week,is_weekend,season,temperature_c,feels_like_c,dew_point_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,wind_gust_kmh,precipitation_mm,precipitation_type,cloud_cover_pct,visibility_km,uv_index,is_thunderstorm,weather_condition,road_surface,outdoor_suitability_score,umbrella_needed,clothing_recommendation,recommendation_headline,recommendation_text
OBS-0018679,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 06:00:00,2025-02-24,6,2,0,0,winter,-5.6,-10.7,-18.8,34.4,996.3,12.4,51,24.6,0,none,11,18.6,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -10.7°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018680,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 07:00:00,2025-02-24,7,2,0,0,winter,-4.0,10.6,-17.3,34.5,985.6,0,104,0.0,0,none,10,13.0,0.7,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 10.6°C).
OBS-0018681,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 08:00:00,2025-02-24,8,2,0,0,winter,-3.6,-5.5,-9.7,62.5,995.9,4.6,236,7.8,0,none,8,16.1,1.3,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.5°C). Wind chill below freezing — dress warmly.
OBS-0018682,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 09:00:00,2025-02-24,9,2,0,0,winter,-1.1,12.4,-10.9,47.2,986.4,0,194,0.0,0,none,5,7.0,1.9,0,clear,dry,8,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.4°C).
OBS-0018683,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 10:00:00,2025-02-24,10,2,0,0,winter,-0.8,-3.2,-16.0,30.5,1000.9,6.6,199,10.5,0,none,28,22.7,2.0,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -3.2°C). Wind chill below freezing — dress warmly.
OBS-0018684,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 11:00:00,2025-02-24,11,2,0,0,winter,-1.2,-5.9,-9.1,54.8,1007.5,14.8,177,28.0,0,none,5,6.3,2.8,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.9°C). Wind chill below freezing — dress warmly.
OBS-0018685,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 12:00:00,2025-02-24,12,2,0,0,winter,0.0,-1.2,-12.3,39.1,995.6,4.2,285,7.4,0,none,33,10.8,2.3,0,clear,dry,10,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -1.2°C). Wind chill below freezing — dress warmly.
OBS-0018686,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 13:00:00,2025-02-24,13,2,0,0,winter,-0.6,-5.5,-9.8,49.7,992.7,17.0,337,27.9,0,none,39,23.9,2.3,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -5.5°C). Wind chill below freezing — dress warmly.
OBS-0018687,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 14:00:00,2025-02-24,14,2,0,0,winter,-2.4,-6.3,-9.5,57.9,994.4,10.3,42,20.2,0,none,30,15.8,2.4,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -6.3°C). Wind chill below freezing — dress warmly.
OBS-0018688,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 15:00:00,2025-02-24,15,2,0,0,winter,-1.2,-1.7,-9.2,54.4,1000.6,2.9,118,4.0,0,none,1,23.4,2.9,0,clear,dry,8,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -1.7°C). Wind chill below freezing — dress warmly.
OBS-0018689,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 16:00:00,2025-02-24,16,2,0,0,winter,-3.4,-10.0,-16.6,35.2,1002.9,22.9,233,35.7,0,none,38,11.9,1.8,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -10.0°C). Wind chill below freezing — dress warmly.
OBS-0018690,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 17:00:00,2025-02-24,17,2,0,0,winter,-3.4,-7.7,-11.4,53.9,993.0,11.1,24,19.1,0,none,21,29.2,1.7,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -7.7°C). Wind chill below freezing — dress warmly.
OBS-0018691,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 18:00:00,2025-02-24,18,2,0,0,winter,-3.9,-9.7,-9.0,67.4,1002.4,17.4,14,26.4,0,none,26,21.0,1.1,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -9.7°C). Wind chill below freezing — dress warmly.
OBS-0018692,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 19:00:00,2025-02-24,19,2,0,0,winter,-5.5,-6.4,-12.1,59.8,991.0,2.9,3,4.5,0,none,19,25.9,0.6,0,clear,dry,6,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -6.4°C). Wind chill below freezing — dress warmly.
OBS-0018693,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 20:00:00,2025-02-24,20,2,0,0,winter,-9.0,-12.7,-14.1,66.5,1000.6,6.6,158,11.5,0,none,17,8.9,0.0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -12.7°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018694,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 21:00:00,2025-02-24,21,2,0,0,winter,-9.5,-13.7,-17.8,50.9,997.9,7.5,153,14.6,0,none,15,11.2,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -13.7°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018695,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 22:00:00,2025-02-24,22,2,0,0,winter,-8.9,-11.6,-22.5,32.1,1010.8,4.9,333,8.8,0,none,2,5.9,0,0,clear,dry,6,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -11.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018696,WS-005,Zara,highland,39.899,37.75,1350,2025-02-24 23:00:00,2025-02-24,23,2,0,0,winter,-10.7,-8.6,-22.7,36.3,998.1,0.8,136,1.1,0,none,39,13.7,0,0,clear,dry,4,0,winter_coat_scarf_gloves,Clear skies,Wear winter coat scarf gloves (feels like -8.6°C). Wind chill below freezing — dress warmly.
OBS-0018697,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 00:00:00,2025-02-25,0,2,1,0,winter,-6.9,-9.1,-11.8,68.2,986.7,4.5,213,8.5,1.5,snow,95,21.3,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -9.1°C). Wind chill below freezing — dress warmly.
OBS-0018698,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 01:00:00,2025-02-25,1,2,1,0,winter,-3.4,-9.0,-9.3,63.4,995.7,17.0,237,25.2,1.4,snow,72,21.1,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -9.0°C). Wind chill below freezing — dress warmly.
OBS-0018699,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 02:00:00,2025-02-25,2,2,1,0,winter,-4.1,-8.9,-5.6,89.2,999.5,12.5,241,15.2,1.1,snow,86,10.0,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -8.9°C). Wind chill below freezing — dress warmly.
OBS-0018700,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 03:00:00,2025-02-25,3,2,1,0,winter,-3.4,-8.5,-6.0,82.2,994.7,14.4,291,20.6,0.5,snow,99,29.7,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -8.5°C). Wind chill below freezing — dress warmly.
OBS-0018701,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 04:00:00,2025-02-25,4,2,1,0,winter,-3.2,-0.2,-7.1,74.5,997.5,0.5,229,1.0,1.3,snow,99,16.2,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -0.2°C). Wind chill below freezing — dress warmly.
OBS-0018702,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 05:00:00,2025-02-25,5,2,1,0,winter,-0.4,-2.4,-1.1,94.8,1000.3,5.7,69,11.2,1.3,snow,97,6.8,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -2.4°C). Wind chill below freezing — dress warmly.
OBS-0018703,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 06:00:00,2025-02-25,6,2,1,0,winter,-1.4,-2.0,-7.7,61.9,983.8,3.1,169,3.9,0.2,snow,65,7.2,0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -2.0°C). Wind chill below freezing — dress warmly.
OBS-0018704,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 07:00:00,2025-02-25,7,2,1,0,winter,1.1,-0.8,-5.2,62.6,995.4,6.2,216,8.7,1.4,rain,85,10.5,0.3,0,drizzle,wet,6,1,winter_coat_scarf_gloves,Light drizzle,Grab an umbrella before heading out. Wear winter coat scarf gloves (feels like -0.8°C). Wind chill below freezing — dress warmly.
OBS-0018705,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 08:00:00,2025-02-25,8,2,1,0,winter,2.2,0.1,0.9,91.3,986.5,7.1,147,12.8,1.0,rain,87,15.3,0.5,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 0.1°C).
OBS-0018706,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 09:00:00,2025-02-25,9,2,1,0,winter,3.0,1.8,-2.1,69.2,1006.9,5.1,182,7.5,0.0,none,80,16.7,0.8,0,partly_cloudy,dry,10,0,warm_jacket_layers,Partly cloudy,Wear warm jacket layers (feels like 1.8°C).
OBS-0018707,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 10:00:00,2025-02-25,10,2,1,0,winter,5.6,6.5,-0.8,63.3,1002.6,1.8,180,2.9,1.7,rain,94,24.3,0.7,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 6.5°C).
OBS-0018708,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 11:00:00,2025-02-25,11,2,1,0,winter,3.8,0.7,-0.9,71.6,1000.2,12.7,242,24.7,0.0,none,63,14.2,1.5,0,partly_cloudy,dry,10,0,warm_jacket_layers,Partly cloudy,Wear warm jacket layers (feels like 0.7°C).
OBS-0018709,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 12:00:00,2025-02-25,12,2,1,0,winter,3.0,0.5,-1.8,70.7,1005.8,9.0,204,16.6,1.9,rain,99,13.8,0.8,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 0.5°C).
OBS-0018710,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 13:00:00,2025-02-25,13,2,1,0,winter,4.9,2.6,3.0,87.7,996.6,9.9,319,13.4,1.9,rain,74,18.8,1.4,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 2.6°C).
OBS-0018711,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 14:00:00,2025-02-25,14,2,1,0,winter,6.1,16.9,4.6,89.8,993.2,0,343,0.0,1.4,rain,62,20.1,1.7,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.9°C).
OBS-0018712,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 15:00:00,2025-02-25,15,2,1,0,winter,3.0,-0.8,0.4,83.0,1003.0,15.8,312,30.5,0.4,rain,67,29.5,1.4,0,drizzle,wet,6,1,winter_coat_scarf_gloves,Light drizzle,Grab an umbrella before heading out. Wear winter coat scarf gloves (feels like -0.8°C). Wind chill below freezing — dress warmly.
OBS-0018713,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 16:00:00,2025-02-25,16,2,1,0,winter,2.4,0.2,0.9,90.0,996.1,7.7,80,13.7,0.5,rain,79,18.7,1.0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 0.2°C).
OBS-0018714,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 17:00:00,2025-02-25,17,2,1,0,winter,2.1,2.6,-4.8,60.3,996.4,2.1,20,4.2,0.8,rain,62,7.3,1.1,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 2.6°C).
OBS-0018715,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 18:00:00,2025-02-25,18,2,1,0,winter,0.8,-1.7,-4.4,67.9,993.4,7.6,84,12.2,1.8,rain,89,25.8,0.5,0,drizzle,wet,6,1,winter_coat_scarf_gloves,Light drizzle,Grab an umbrella before heading out. Wear winter coat scarf gloves (feels like -1.7°C). Wind chill below freezing — dress warmly.
OBS-0018716,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 19:00:00,2025-02-25,19,2,1,0,winter,-2.2,11.8,-6.4,72.6,997.3,0,42,0.0,1.2,snow,69,12.3,0.3,0,snow,icy,2,0,light_jacket_or_sweater,Snowfall,Roads may be slippery — allow extra travel time. Wear light jacket or sweater (feels like 11.8°C).
OBS-0018717,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 20:00:00,2025-02-25,20,2,1,0,winter,-3.3,-7.7,-8.7,66.1,999.8,11.5,195,22.4,0.8,snow,73,20.0,0.0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -7.7°C). Wind chill below freezing — dress warmly.
OBS-0018718,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 21:00:00,2025-02-25,21,2,1,0,winter,-5.2,-9.7,-9.7,70.5,992.8,10.6,306,17.7,0.3,snow,62,25.2,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -9.7°C). Wind chill below freezing — dress warmly.
OBS-0018719,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 22:00:00,2025-02-25,22,2,1,0,winter,-4.3,-7.1,-5.9,88.7,991.3,6.4,271,12.0,0.6,snow,81,15.3,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -7.1°C). Wind chill below freezing — dress warmly.
OBS-0018720,WS-005,Zara,highland,39.899,37.75,1350,2025-02-25 23:00:00,2025-02-25,23,2,1,0,winter,-4.9,-9.2,-6.1,91.2,986.9,10.2,178,20.2,2.0,snow,80,23.2,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -9.2°C). Wind chill below freezing — dress warmly.
OBS-0018721,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 00:00:00,2025-02-26,0,2,2,0,winter,-10.6,-17.1,-14.3,74.1,993.4,13.4,358,23.8,0.3,snow,62,18.8,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -17.1°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018722,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 01:00:00,2025-02-26,1,2,2,0,winter,-9.7,-15.0,-15.3,63.3,998.0,10.4,156,17.8,0.5,snow,88,23.1,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -15.0°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018723,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 02:00:00,2025-02-26,2,2,2,0,winter,-9.7,-14.6,-14.7,66.6,1004.0,9.3,59,12.4,0.6,snow,67,29.6,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -14.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018724,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 03:00:00,2025-02-26,3,2,2,0,winter,-8.9,-13.8,-11.9,78.5,997.3,9.7,34,15.0,0.9,snow,98,16.7,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -13.8°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018725,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 04:00:00,2025-02-26,4,2,2,0,winter,-8.4,-10.6,-9.5,91.5,998.0,4.2,308,6.8,0.6,snow,70,10.4,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -10.6°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018726,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 05:00:00,2025-02-26,5,2,2,0,winter,-6.5,-9.6,-10.3,74.1,991.4,6.3,150,11.7,0.2,snow,68,25.3,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -9.6°C). Wind chill below freezing — dress warmly.
OBS-0018727,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 06:00:00,2025-02-26,6,2,2,0,winter,-5.8,-5.8,-9.2,76.6,991.2,2.0,194,3.4,0.9,snow,72,28.9,0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -5.8°C). Wind chill below freezing — dress warmly.
OBS-0018728,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 07:00:00,2025-02-26,7,2,2,0,winter,-3.8,-4.6,-9.9,62.5,1003.5,3.0,319,6.0,0.4,snow,96,7.2,0.2,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -4.6°C). Wind chill below freezing — dress warmly.
OBS-0018729,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 08:00:00,2025-02-26,8,2,2,0,winter,-1.2,12.4,-6.6,66.8,995.3,0,50,0.0,0.3,snow,90,11.7,0.5,0,snow,icy,2,0,light_jacket_or_sweater,Snowfall,Roads may be slippery — allow extra travel time. Wear light jacket or sweater (feels like 12.4°C).
OBS-0018730,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 09:00:00,2025-02-26,9,2,2,0,winter,-2.4,-4.3,-3.2,94.4,997.4,5.0,307,8.1,0.6,snow,69,24.4,1.0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -4.3°C). Wind chill below freezing — dress warmly.
OBS-0018731,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 10:00:00,2025-02-26,10,2,2,0,winter,-0.8,-4.5,-3.4,82.8,997.4,10.7,0,15.2,0.8,snow,95,29.6,0.7,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -4.5°C). Wind chill below freezing — dress warmly.
OBS-0018732,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 11:00:00,2025-02-26,11,2,2,0,winter,-0.5,-4.7,-6.5,63.9,995.8,13.3,317,18.1,0.4,snow,99,17.2,0.7,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -4.7°C). Wind chill below freezing — dress warmly.
OBS-0018733,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 12:00:00,2025-02-26,12,2,2,0,winter,-0.1,1.8,-2.1,86.4,999.8,0.9,98,1.6,0.9,snow,70,24.0,1.5,0,snow,icy,2,0,warm_jacket_layers,Snowfall,Roads may be slippery — allow extra travel time. Wear warm jacket layers (feels like 1.8°C).
OBS-0018734,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 13:00:00,2025-02-26,13,2,2,0,winter,-0.0,13.1,-4.1,73.8,990.5,0,173,0.0,0.0,none,68,25.1,1.6,0,partly_cloudy,dry,10,0,light_jacket_or_sweater,Partly cloudy,Wear light jacket or sweater (feels like 13.1°C).
OBS-0018735,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 14:00:00,2025-02-26,14,2,2,0,winter,-1.3,-2.3,-6.8,66.3,999.3,3.6,142,5.9,0.6,snow,91,14.1,1.0,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -2.3°C). Wind chill below freezing — dress warmly.
OBS-0018736,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 15:00:00,2025-02-26,15,2,2,0,winter,-2.9,-4.9,-5.3,83.5,998.3,5.1,194,9.7,0.5,snow,92,6.9,0.9,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -4.9°C). Wind chill below freezing — dress warmly.
OBS-0018737,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 16:00:00,2025-02-26,16,2,2,0,winter,-1.6,-4.3,-4.5,80.7,998.8,7.2,290,13.1,0.8,snow,90,20.0,0.8,0,snow,icy,2,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -4.3°C). Wind chill below freezing — dress warmly.
OBS-0018738,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 17:00:00,2025-02-26,17,2,2,0,winter,-3.1,-7.9,-8.3,67.2,990.1,13.5,112,23.1,0.7,snow,92,29.3,0.6,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -7.9°C). Wind chill below freezing — dress warmly.
OBS-0018739,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 18:00:00,2025-02-26,18,2,2,0,winter,-6.8,8.9,-7.7,93.3,991.2,0,189,0.0,0.0,none,97,18.6,0.4,0,cloudy,dry,8,0,light_jacket_or_sweater,Overcast,Wear light jacket or sweater (feels like 8.9°C).
OBS-0018740,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 19:00:00,2025-02-26,19,2,2,0,winter,-7.4,-10.0,-13.6,60.9,995.1,5.0,166,9.2,0.4,snow,60,29.2,0.4,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -10.0°C). Wind chill below freezing — dress warmly.
OBS-0018741,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 20:00:00,2025-02-26,20,2,2,0,winter,-6.2,-9.1,-8.1,86.3,1004.5,5.9,140,10.5,0.3,snow,65,11.2,0.0,0,snow,icy,0,0,winter_coat_scarf_gloves,Snowfall,Roads may be slippery — allow extra travel time. Wear winter coat scarf gloves (feels like -9.1°C). Wind chill below freezing — dress warmly.
OBS-0018742,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 21:00:00,2025-02-26,21,2,2,0,winter,-9.6,-15.7,-14.3,68.5,997.0,12.8,104,20.6,0.9,snow,69,29.3,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -15.7°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018743,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 22:00:00,2025-02-26,22,2,2,0,winter,-9.9,-10.7,-12.8,79.1,991.7,2.5,224,3.1,0.7,snow,95,21.7,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -10.7°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018744,WS-005,Zara,highland,39.899,37.75,1350,2025-02-26 23:00:00,2025-02-26,23,2,2,0,winter,-9.7,-13.2,-10.8,92.0,1002.0,6.0,98,10.2,0.1,snow,92,7.6,0,0,snow,icy,0,0,heavy_winter_coat_gloves_hat,Snowfall,Roads may be slippery — allow extra travel time. Wear heavy winter coat gloves hat (feels like -13.2°C). Dangerously cold wind chill — limit time outdoors.
OBS-0018745,WS-005,Zara,highland,39.899,37.75,1350,2025-02-27 00:00:00,2025-02-27,0,2,3,0,winter,-14.4,-21.8,-22.5,50.1,1001.6,13.8,6,21.1,0,none,31,8.0,0,0,clear,dry,4,0,heavy_winter_coat_gloves_hat,Clear skies,Wear heavy winter coat gloves hat (feels like -21.8°C). Dangerously cold wind chill — limit time outdoors.
